factor,shapley,lo90,hi90,single_swap_p
HOLD,-0.4660047619047618,-0.4808295238095238,-0.45449738095238096,0.026
RISK,0.3985952380952382,0.38095500000000004,0.4135904761904763,0.888
MASS,0.19849523809523806,0.18973714285714285,0.20680642857142856,0.418
AIR,0.1931285714285714,0.18268357142857145,0.20257714285714284,0.554
DENIAL,0.08596190476190478,0.07194428571428571,0.0968345238095238,0.018
RESPONSE,0.05389523809523809,0.047921666666666654,0.059602619047619036,0.33
COMMAND,-0.04207142857142856,-0.054681428571428554,-0.031083571428571422,0.278
