factor,shapley,lo90,hi90,single_swap_p
HOLD,0.35606666666666664,0.3433141666666667,0.3702691666666666,0.127
AIR,0.09529999999999998,0.0901625,0.10082333333333333,0.014
MASS,0.05821666666666667,0.05384833333333333,0.06270333333333333,0.012
RESPONSE,0.047400000000000005,0.0429825,0.05178833333333334,0.013
COMMAND,0.04045000000000001,0.026001666666666663,0.05552416666666665,0.005
DENIAL,0.025566666666666675,0.023165000000000005,0.028037500000000003,0.01
RISK,0.0,0.0,0.0,0.011
