factor,shapley,lo90,hi90,single_swap_p
HOLD,-0.6175833333333333,-0.6333749999999999,-0.6024520833333333,0.005
RISK,0.3216249999999999,0.30903333333333327,0.3343020833333333,0.8925
DENIAL,-0.14974999999999997,-0.1633333333333333,-0.13903333333333334,0.0
AIR,0.06695833333333334,0.05816249999999999,0.07496874999999999,0.62
MASS,0.03229166666666666,0.024868750000000002,0.039916666666666635,0.4475
RESPONSE,0.011458333333333334,0.007666666666666672,0.01613333333333333,0.38
