factor,shapley,lo90,hi90,single_swap_p
MASS,-0.40979166666666667,-0.43309583333333324,-0.3861083333333333,0.005
HOLD,0.28808333333333336,0.2682083333333333,0.30871666666666653,0.7575
RESPONSE,-0.08458333333333334,-0.097,-0.07262500000000001,0.1575
AIR,-0.07891666666666668,-0.08804791666666666,-0.07075000000000001,0.105
DENIAL,0.07108333333333333,0.06239375,0.07896249999999999,0.385
RISK,0.016625,0.012375,0.021256249999999994,0.245
