factor,shapley,lo90,hi90,single_swap_p
HOLD,-0.006708333333333332,-0.013031250000000003,-0.0019562500000000014,0.01
MASS,0.003499999999999996,0.0009166666666666666,0.006379166666666662,0.0225
DENIAL,-0.0021249999999999997,-0.004422916666666665,-0.00045625000000000185,0.0125
RESPONSE,0.0020416666666666665,-0.0012500000000000005,0.007374999999999999,0.0175
AIR,-0.0017083333333333325,-0.0036687499999999997,-0.00033125000000000174,0.0175
COMMAND,0.0,0.0,0.0,0.0175
RISK,0.0,0.0,0.0,0.0175
