factor,shapley,lo90,hi90,single_swap_p
HOLD,0.19037500000000002,0.1728125,0.20689375,0.065
AIR,0.07758333333333334,0.06891458333333332,0.08717708333333331,0.02
RESPONSE,0.03670833333333332,0.030704166666666664,0.043583333333333335,0.0125
MASS,0.03258333333333333,0.026789583333333332,0.03892083333333333,0.0175
COMMAND,0.028666666666666667,0.0034000000000000002,0.049295833333333317,0.0
DENIAL,0.011583333333333343,0.008622916666666657,0.01496041666666667,0.0125
RISK,0.0,0.0,0.0,0.0125
