factor,shapley,lo90,hi90,single_swap_p
HOLD,0.1497833333333333,0.13966083333333337,0.16048833333333326,0.287
MASS,-0.13541666666666669,-0.14501666666666665,-0.12551333333333337,0.004
RESPONSE,-0.06084999999999999,-0.06810166666666666,-0.054481666666666664,0.008
RISK,0.018833333333333334,0.016431666666666667,0.021234999999999987,0.021
DENIAL,0.013399999999999999,0.011132499999999998,0.015567499999999995,0.021
AIR,0.0052499999999999995,0.0037825,0.006716666666666663,0.019
COMMAND,0.0,0.0,0.0,0.016
