factor,shapley,lo90,hi90,single_swap_p
HOLD,-0.02320833333333333,-0.03252708333333332,-0.01495208333333334,0.005
MASS,0.01616666666666666,0.01128958333333333,0.022004166666666665,0.055
DENIAL,-0.01383333333333333,-0.018552083333333334,-0.009791666666666669,0.005
AIR,0.01325,0.008456250000000004,0.018554166666666646,0.045
RISK,-0.004875000000000001,-0.007258333333333332,-0.002416666666666667,0.0175
RESPONSE,0.0,0.0,0.0,0.0175
COMMAND,0.0,0.0,0.0,0.0175
