factor,shapley,lo90,hi90,single_swap_p
HOLD,-0.008933333333333335,-0.01285666666666667,-0.005733333333333334,0.007
MASS,0.006733333333333333,0.0045291666666666675,0.009019166666666658,0.027
AIR,-0.0031833333333333336,-0.004650833333333334,-0.0017166666666666678,0.011
DENIAL,-0.0025999999999999986,-0.004233333333333333,-0.0011,0.01
RESPONSE,0.001983333333333334,8.250000000000043e-05,0.0043841666666666656,0.017
RISK,0.0,0.0,0.0,0.016
