factor,shapley,lo90,hi90,single_swap_p
HOLD,0.16579166666666664,0.15053958333333337,0.18287708333333336,0.0675
MASS,0.07350000000000001,0.06474791666666667,0.08296666666666666,0.0275
AIR,0.06829166666666667,0.059872916666666665,0.07620833333333332,0.03
RESPONSE,0.03433333333333335,0.028125000000000008,0.04075208333333334,0.0225
COMMAND,0.03308333333333334,0.005322916666666673,0.055012499999999985,0.01
DENIAL,0.0,0.0,0.0,0.0175
RISK,0.0,0.0,0.0,0.0175
